"Time"	"convect"	"energy"	"energyRef"
11220	0.14642967720555	175365.32626004	30714.673739961
11250	0.14257906900843	175361.02588229	30718.974117709
11280	0.13881801736275	175356.83733879	30723.162661212
11310	0.13514488321191	175352.76134184	30727.238658156
11340	0.13155805070631	175348.79239642	30731.207603576
11370	0.12805590398688	175344.92877261	30735.071227393
11400	0.12463686074209	175341.16828255	30738.831717448
11430	0.12129934257877	175337.50746642	30742.492533583
11460	0.11804178191896	175333.94683301	30746.053166993
11490	0.11486262270659	175330.47986968	30749.520130319
11520	0.11176033853155	175327.10728875	30752.89271125
11550	0.10873340354168	175323.82639359	30756.173606409
11580	0.10578031821515	175320.63453843	30759.365461573
11610	0.10289960227597	175317.52917927	30762.470820734
11640	0.10008978083553	175314.50782299	30765.492177009
11670	0.097349405657081	175311.57031696	30768.429683045
11700	0.094677050922104	175308.7119802	30771.288019798
11730	0.092071293230458	175305.93321977	30774.066780229
11760	0.089530743243525	175303.22981262	30776.770187377
11790	0.087054021197662	175300.60247107	30779.397528926
11820	0.084639772552333	175298.04687033	30781.95312967
11850	0.082286652112433	175295.56504559	30784.434954412
11880	0.079993348221299	175293.14839813	30786.851601873
11910	0.077758554881123	175290.80033691	30789.199663092
11940	0.075580995237453	175288.51821617	30791.481783827
11970	0.073459403176264	175286.3010692	30793.698930801
12000	0.071392543368816	175284.14538526	30795.854614735
12030	0.069379187615797	175282.04928181	30797.950718186
12060	0.067418138792471	175280.01489581	30799.985104192
12090	0.065508132929834	175278.03657956	30801.963420438
12120	0.063648138060779	175276.11392603	30803.886073965
12150	0.061836986639918	175274.24571411	30805.754285887
12180	0.060073530581307	175272.43184203	30807.568157969
12210	0.0583566620311	175270.67052899	30809.329471007
12240	0.056685299380844	175268.95770459	30811.042295407
12270	0.055058377532949	175267.29428468	30812.705715322
12300	0.05347484945436	175265.67970957	30814.320290432
12330	0.051933682389966	175264.11158789	30815.888412106
12360	0.05043293009483	175262.58773182	30817.412268177
12390	0.048974098559606	175261.10834487	30818.891655128
12420	0.047554134712198	175259.67113745	30820.328862554
12450	0.046172543028203	175258.27783946	30821.722160539
12480	0.044828468189278	175256.92219267	30823.077807328
12510	0.043520118394862	175255.60892893	30824.391071067
12540	0.042249126008209	175254.33006007	30825.669939931
12570	0.04100248726862	175253.09077585	30826.909224146
12600	0.039794644798054	175251.88837963	30828.111620367
12630	0.038623674464938	175250.72114149	30829.278858505
12660	0.037485160491321	175249.58544896	30830.414551042
12690	0.036379248211665	175248.48588123	30831.514118774
12720	0.035301810198953	175247.41689237	30832.583107632
12750	0.034257495213399	175246.38158608	30833.61841392
12780	0.033241173777374	175245.37467083	30834.625329167
12810	0.032252840021757	175244.39980998	30835.60019002
12840	0.031292428289664	175243.45222081	30836.54777919
12870	0.030358963504372	175242.53541404	30837.464585956
12900	0.029452326350337	175241.64364024	30838.35635976
12930	0.028570914871234	175240.77873107	30839.221268926
12960	0.027714401924433	175239.94099183	30840.059008169
12990	0.026882147137847	175239.12716619	30840.872833812
13020	0.026074009156166	175238.33893319	30841.661066814
13050	0.02528768087224	175237.57359619	30842.426403815
13080	0.024525794564366	175236.83146046	30843.168539535
13110	0.023784173136457	175236.11155931	30843.888440692
13140	0.023064848719732	175235.41272247	30844.587277527
13170	0.022365577347925	175234.73591668	30845.264083324
13200	0.021686952517712	175234.08032784	30845.919672161
13230	0.021027649150417	175233.44300493	30846.556995074
13260	0.020387209070288	175232.82639017	30847.17360983
13290	0.01976578934387	175232.2289063	30847.771093701
13320	0.019162375647802	175231.64892515	30848.351074852
13350	0.018576468851687	175231.08685376	30848.913146242
13380	0.0180072480374	175230.54157277	30849.458427233
13410	0.017455449976432	175230.01348922	30849.986510782
13440	0.01691905836664	175229.50107671	30850.49892329
13470	0.016398788783011	175229.00402996	30850.99597004
13500	0.01589415005278	175228.52346833	30851.476531668
13530	0.015404062114529	175228.05684783	30851.943152171
13560	0.014928459376055	175227.60635628	30852.393643717
13590	0.014466839629669	175227.16675306	30852.833246944
13620	0.01401904192329	175226.74373671	30853.256263289
13650	0.013584528098614	175226.33247365	30853.667526351
13680	0.013162730347508	175225.93342179	30854.066578214
13710	0.01275384412055	175225.54749696	30854.452503037
13740	0.012357019551453	175225.1728675	30854.827132498
13770	0.011972054656387	175224.8110598	30855.188940197
13800	0.01159847612331	175224.45897018	30855.541029821
13830	0.011236320984784	175224.11980408	30855.880195922
13860	0.01088494988965	175223.78969462	30856.21030538
13890	0.010544142037887	175223.47189812	30856.528101876
13920	0.010213259375977	175223.16158098	30856.838419015
13950	0.0098931134695245	175222.86235569	30857.137644312
13980	0.0095820379668042	175222.57213615	30857.427863851
14010	0.0092807379041553	175222.29127853	30857.708721467
14040	0.0089885799811078	175222.01927404	30857.980725964
14070	0.0087052101979507	175221.75459626	30858.245403741
14100	0.0084304258465013	175221.50019625	30858.499803753
14130	0.0081639900443455	175221.25383527	30858.746164727
14160	0.0079055219348785	175221.01337637	30858.986623626
14190	0.0076554340068652	175220.78156708	30859.218432921
14220	0.0074127521192164	175220.55759331	30859.44240669
14250	0.0071772490944708	175220.33967425	30859.660325745
14280	0.0069493650328681	175220.12908192	30859.870918077
14310	0.0067284094211706	175219.92556191	30860.074438091
14340	0.0065142072378592	175219.72809662	30860.271903383
14370	0.0063063829842687	175219.53694045	30860.463059552
14400	0.0061053110641592	175219.35214427	30860.647855725
14430	0.0059101966918276	175219.17436954	30860.825630459
14460	0.0057214622944245	175218.99964761	30861.000352387
14490	0.0055383328842927	175218.83215064	30861.167849359
14520	0.0053609722219599	175218.67019959	30861.329800408
14550	0.0051890320354783	175218.51236982	30861.487630177
14580	0.0050225462865248	175218.36130709	30861.638692906
14610	0.0048611553070554	175218.2139586	30861.786041397
14640	0.0047048902531351	175218.07169811	30861.928301887
14670	0.0045534694346964	175217.93340627	30862.066593734
14700	0.004406782397925	175217.80040593	30862.199594066
14730	0.004264519926413	175217.67045841	30862.329541591
14760	0.0041270224139043	175217.54575152	30862.454248478
14790	0.0039935706040191	175217.42486063	30862.575139368
14820	0.0038644575831337	175217.30814191	30862.691858094
14850	0.003739493654861	175217.19478126	30862.805218744
14880	0.0036183608272935	175217.08523661	30862.914763388
14910	0.0035010250121688	175216.97950797	30863.020492035
14940	0.0033872868545804	175216.87556011	30863.124439886
14970	0.0032774315320789	175216.77751435	30863.222485648
15000	0.0031707679998972	175216.68074058	30863.319259415
